name,region,highway,cyclewayleft,cyclewayright,existing,osmid,geometry
,MiltonKeynes,cycleway,no,no,Track,183405040,"{""type"":""LineString"",""coordinates"":[[-0.66556,52.03953],[-0.66563,52.03957]]}"
,MiltonKeynes,cycleway,no,no,Track,36744348,"{""type"":""LineString"",""coordinates"":[[-0.76234,52.02842],[-0.76308,52.02924]]}"
,MiltonKeynes,cycleway,no,no,Track,36744364,"{""type"":""LineString"",""coordinates"":[[-0.76264,52.02897],[-0.76219,52.02915]]}"
,MiltonKeynes,cycleway,no,no,Track,36744364,"{""type"":""LineString"",""coordinates"":[[-0.76219,52.02915],[-0.76205,52.02921]]}"
,MiltonKeynes,cycleway,no,no,Track,36744364,"{""type"":""LineString"",""coordinates"":[[-0.75761,52.02493],[-0.75725,52.02519]]}"
,MiltonKeynes,cycleway,no,no,Track,36744368,"{""type"":""LineString"",""coordinates"":[[-0.75725,52.02519],[-0.75712,52.02525]]}"
,MiltonKeynes,cycleway,no,no,Track,36744368,"{""type"":""LineString"",""coordinates"":[[-0.75901,52.02518],[-0.75881,52.0251]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.75138,52.01306],[-0.75219,52.0131]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.76071,52.01653],[-0.75831,52.01533]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.75831,52.01533],[-0.75601,52.01449]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.75601,52.01449],[-0.75219,52.0131]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.75219,52.0131],[-0.75124,52.01282]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790008,"{""type"":""LineString"",""coordinates"":[[-0.75124,52.01282],[-0.75072,52.01291]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790012,"{""type"":""LineString"",""coordinates"":[[-0.75856,52.01762],[-0.75965,52.01706]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790012,"{""type"":""LineString"",""coordinates"":[[-0.75965,52.01706],[-0.76056,52.01676]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790012,"{""type"":""LineString"",""coordinates"":[[-0.76056,52.01676],[-0.76107,52.01672]]}"
,MiltonKeynes,cycleway,no,no,Track,36790028,"{""type"":""LineString"",""coordinates"":[[-0.7704,52.02036],[-0.77076,52.02016]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790032,"{""type"":""LineString"",""coordinates"":[[-0.77016,52.0202],[-0.77012,52.02024]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790032,"{""type"":""LineString"",""coordinates"":[[-0.77012,52.02024],[-0.76971,52.02079]]}"
,MiltonKeynes,cycleway,no,no,Track,36790040,"{""type"":""LineString"",""coordinates"":[[-0.75173,52.01259],[-0.75184,52.01236]]}"
,MiltonKeynes,cycleway,no,no,Track,36790040,"{""type"":""LineString"",""coordinates"":[[-0.75146,52.01287],[-0.75173,52.0126]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790468,"{""type"":""LineString"",""coordinates"":[[-0.7854,52.02818],[-0.78532,52.02815]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790468,"{""type"":""LineString"",""coordinates"":[[-0.78532,52.02815],[-0.78508,52.02816]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790468,"{""type"":""LineString"",""coordinates"":[[-0.78508,52.02816],[-0.78503,52.02823]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,36790468,"{""type"":""LineString"",""coordinates"":[[-0.78503,52.02823],[-0.78451,52.0287]]}"
,MiltonKeynes,cycleway,no,no,Track,36867248,"{""type"":""LineString"",""coordinates"":[[-0.77643,52.00602],[-0.77656,52.00612]]}"
,MiltonKeynes,cycleway,no,no,Track,36867248,"{""type"":""LineString"",""coordinates"":[[-0.77656,52.00612],[-0.77657,52.00615]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.77788,52.02312],[-0.77783,52.02316]]}"
,MiltonKeynes,cycleway,no,no,Track,36867656,"{""type"":""LineString"",""coordinates"":[[-0.77438,52.00325],[-0.77448,52.00318]]}"
,MiltonKeynes,cycleway,no,no,Track,36992536,"{""type"":""LineString"",""coordinates"":[[-0.64877,51.91257],[-0.64875,51.91353]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.76702,52.02234],[-0.76713,52.02227]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.76713,52.02227],[-0.76789,52.02183]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.76789,52.02183],[-0.76918,52.02113]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.76918,52.02113],[-0.7694,52.02098]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.7694,52.02098],[-0.76971,52.02079]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.76971,52.02079],[-0.7704,52.02036]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.77647,52.0233],[-0.77618,52.02324]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.77677,52.02342],[-0.77647,52.0233]]}"
,MiltonKeynes,cycleway,no,no,Track,37000000,"{""type"":""LineString"",""coordinates"":[[-0.77605,52.0224],[-0.77588,52.02256]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.7762,52.02226],[-0.77605,52.0224]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.77804,52.02294],[-0.77788,52.02312]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.77783,52.02316],[-0.77761,52.02336]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.77761,52.02336],[-0.77735,52.02345]]}"
,MiltonKeynes,cycleway,no,no,Track,37000004,"{""type"":""LineString"",""coordinates"":[[-0.77735,52.02345],[-0.77677,52.02342]]}"
,MiltonKeynes,cycleway,no,no,Track,37000008,"{""type"":""LineString"",""coordinates"":[[-0.77797,52.02222],[-0.77818,52.02254]]}"
,MiltonKeynes,cycleway,no,no,Track,37000008,"{""type"":""LineString"",""coordinates"":[[-0.77818,52.02254],[-0.77804,52.02294]]}"
,MiltonKeynes,cycleway,no,no,Track,37000008,"{""type"":""LineString"",""coordinates"":[[-0.7776,52.02209],[-0.77797,52.02222]]}"
,MiltonKeynes,cycleway,no,no,Track,37000008,"{""type"":""LineString"",""coordinates"":[[-0.77639,52.02208],[-0.7762,52.02226]]}"
,MiltonKeynes,cycleway,no,no,Track,37000356,"{""type"":""LineString"",""coordinates"":[[-0.7798,52.02024],[-0.78015,52.02045]]}"
,MiltonKeynes,cycleway,no,no,Track,37000356,"{""type"":""LineString"",""coordinates"":[[-0.78015,52.02045],[-0.78024,52.02051]]}"
,MiltonKeynes,cycleway,no,no,Track,37000356,"{""type"":""LineString"",""coordinates"":[[-0.78024,52.02051],[-0.781,52.02101]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001556,"{""type"":""LineString"",""coordinates"":[[-0.78968,52.01843],[-0.78972,52.01829]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.78972,52.01829],[-0.78976,52.01821]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.78976,52.01821],[-0.79126,52.01796]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79126,52.01796],[-0.79133,52.01793]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79133,52.01793],[-0.79161,52.01761]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79161,52.01761],[-0.79349,52.01665]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79349,52.01665],[-0.79358,52.01665]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79358,52.01665],[-0.7948,52.01627]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.7948,52.01627],[-0.79495,52.01521]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79495,52.01521],[-0.79072,52.01426]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.80047,52.02081],[-0.80054,52.02072]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.80054,52.02072],[-0.80056,52.02068]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.80056,52.02068],[-0.80058,52.02065]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79803,52.02492],[-0.7982,52.025]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.7982,52.025],[-0.79831,52.02505]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79832,52.02505],[-0.79903,52.02536]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79903,52.02537],[-0.79953,52.02557]]}"
,MiltonKeynes,cycleway,no,no,Track,37001560,"{""type"":""LineString"",""coordinates"":[[-0.79953,52.02557],[-0.79959,52.02565]]}"
,MiltonKeynes,cycleway,no,no,Track,37001564,"{""type"":""LineString"",""coordinates"":[[-0.79503,52.02948],[-0.79479,52.02941]]}"
,MiltonKeynes,cycleway,no,no,Track,37001568,"{""type"":""LineString"",""coordinates"":[[-0.79479,52.02941],[-0.79427,52.02924]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004180,"{""type"":""LineString"",""coordinates"":[[-0.80691,52.02023],[-0.80674,52.02008]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004180,"{""type"":""LineString"",""coordinates"":[[-0.80674,52.02008],[-0.80576,52.01944]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004180,"{""type"":""LineString"",""coordinates"":[[-0.80576,52.01944],[-0.80564,52.0194]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004180,"{""type"":""LineString"",""coordinates"":[[-0.80564,52.0194],[-0.80551,52.01937]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004180,"{""type"":""LineString"",""coordinates"":[[-0.81005,52.0196],[-0.80983,52.01969]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80983,52.01969],[-0.80955,52.01982]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80955,52.01982],[-0.80709,52.02039]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80709,52.02039],[-0.80693,52.02118]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80693,52.02118],[-0.80704,52.02126]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80704,52.02126],[-0.80726,52.02145]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80726,52.02145],[-0.80763,52.02173]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80763,52.02173],[-0.8084,52.02223]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.8084,52.02223],[-0.80884,52.02194]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80884,52.02194],[-0.80934,52.02178]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80934,52.02178],[-0.80955,52.02179]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.81027,52.01885],[-0.81035,52.01894]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.81035,52.01894],[-0.81006,52.0196]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80829,52.01756],[-0.80807,52.01763]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004184,"{""type"":""LineString"",""coordinates"":[[-0.80807,52.01763],[-0.80758,52.01779]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004188,"{""type"":""LineString"",""coordinates"":[[-0.80634,52.01537],[-0.80649,52.01533]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37004188,"{""type"":""LineString"",""coordinates"":[[-0.80649,52.01533],[-0.80659,52.0153]]}"
,MiltonKeynes,cycleway,no,no,Track,37005808,"{""type"":""LineString"",""coordinates"":[[-0.79365,52.03049],[-0.79383,52.03059]]}"
,MiltonKeynes,cycleway,no,no,Track,37005808,"{""type"":""LineString"",""coordinates"":[[-0.79383,52.03059],[-0.79503,52.03062]]}"
,MiltonKeynes,cycleway,no,no,Track,37005808,"{""type"":""LineString"",""coordinates"":[[-0.79503,52.03062],[-0.79635,52.03134]]}"
,MiltonKeynes,cycleway,no,no,Track,37005808,"{""type"":""LineString"",""coordinates"":[[-0.79635,52.03134],[-0.7972,52.03171]]}"
,MiltonKeynes,cycleway,no,no,Track,37005816,"{""type"":""LineString"",""coordinates"":[[-0.78764,52.03457],[-0.78723,52.03443]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.78723,52.03443],[-0.78708,52.03439]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.78708,52.03439],[-0.78667,52.03426]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.79081,52.03195],[-0.79056,52.03169]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.79056,52.03169],[-0.7905,52.03163]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.7905,52.03163],[-0.79011,52.0312]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.79011,52.0312],[-0.78865,52.03072]]}"
,MiltonKeynes,cycleway,no,no,Track,37005820,"{""type"":""LineString"",""coordinates"":[[-0.78865,52.03072],[-0.78859,52.03067]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.78801,52.0408],[-0.78698,52.04142]]}"
,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.78698,52.04142],[-0.78635,52.0416]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.80334,52.03468],[-0.80317,52.03457]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.80317,52.03457],[-0.80297,52.03446]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.80297,52.03446],[-0.80219,52.03505]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.80219,52.03505],[-0.79767,52.03718]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.79767,52.03718],[-0.79745,52.03723]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.79745,52.03723],[-0.79436,52.03791]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.79436,52.03791],[-0.79242,52.03832]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.79242,52.03832],[-0.79225,52.03839]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.79225,52.03839],[-0.78989,52.03925]]}"
,MiltonKeynes,cycleway,no,no,Track,37005824,"{""type"":""LineString"",""coordinates"":[[-0.80286,52.03372],[-0.80301,52.03354]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80301,52.03354],[-0.80543,52.03224]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80543,52.03224],[-0.80551,52.03217]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80551,52.03217],[-0.80796,52.02938]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80796,52.02938],[-0.808,52.02934]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.808,52.02934],[-0.80811,52.02922]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80811,52.02922],[-0.80934,52.0285]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.80934,52.0285],[-0.81084,52.02631]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.81084,52.02631],[-0.81087,52.02626]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.81087,52.02626],[-0.81339,52.02441]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.81339,52.02441],[-0.81304,52.02413]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.81304,52.02413],[-0.81288,52.0241]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.81288,52.0241],[-0.81283,52.02407]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79854,52.0366],[-0.79901,52.03707]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79901,52.03707],[-0.79907,52.03713]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79907,52.03713],[-0.79915,52.03721]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79915,52.03721],[-0.7994,52.03746]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.7994,52.03746],[-0.79939,52.03746]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79939,52.03746],[-0.79936,52.03749]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79936,52.03749],[-0.79931,52.03788]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79931,52.03788],[-0.79943,52.03789]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79943,52.03789],[-0.79943,52.03796]]}"
,MiltonKeynes,cycleway,no,no,Track,37005828,"{""type"":""LineString"",""coordinates"":[[-0.79943,52.03796],[-0.79941,52.03807]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005832,"{""type"":""LineString"",""coordinates"":[[-0.79245,52.03864],[-0.79262,52.03887]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005832,"{""type"":""LineString"",""coordinates"":[[-0.79262,52.03887],[-0.79289,52.03903]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005832,"{""type"":""LineString"",""coordinates"":[[-0.79289,52.03903],[-0.79387,52.03907]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005832,"{""type"":""LineString"",""coordinates"":[[-0.79387,52.03907],[-0.79398,52.03903]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005832,"{""type"":""LineString"",""coordinates"":[[-0.79461,52.03829],[-0.79443,52.03802]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005836,"{""type"":""LineString"",""coordinates"":[[-0.79443,52.03802],[-0.79436,52.03791]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005836,"{""type"":""LineString"",""coordinates"":[[-0.79436,52.03791],[-0.79418,52.03758]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005836,"{""type"":""LineString"",""coordinates"":[[-0.79418,52.03758],[-0.79365,52.03717]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005836,"{""type"":""LineString"",""coordinates"":[[-0.79398,52.03903],[-0.79421,52.03895]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.79421,52.03895],[-0.7943,52.03891]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.7943,52.03891],[-0.7946,52.03879]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.7946,52.03879],[-0.79481,52.03877]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.79481,52.03877],[-0.79753,52.03803]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.79753,52.03803],[-0.79907,52.03804]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.79907,52.03804],[-0.7992,52.03805]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.7992,52.03805],[-0.79941,52.03807]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.79941,52.03807],[-0.80156,52.03831]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,37005840,"{""type"":""LineString"",""coordinates"":[[-0.80156,52.03831],[-0.80169,52.03831]]}"
